symbol,timeframe,ts,open,high,low,close,volume
DOGE-USD,1h,1763179200,0.16287,0.16326,0.16213,0.16241,3705475.5
DOGE-USD,1h,1763182800,0.16242,0.1633,0.16215,0.16317,4352748.1
DOGE-USD,1h,1763186400,0.16318,0.16409,0.16291,0.16322,3279641.2
DOGE-USD,1h,1763190000,0.16318,0.16355,0.16262,0.16293,2108720.8
DOGE-USD,1h,1763193600,0.16295,0.16299,0.16066,0.16097,4614381.7
DOGE-USD,1h,1763197200,0.16096,0.16248,0.1607,0.16139,2572998.2
DOGE-USD,1h,1763200800,0.16138,0.16205,0.16084,0.16183,2506071.3
DOGE-USD,1h,1763204400,0.16183,0.16211,0.16122,0.16172,1866829.5
DOGE-USD,1h,1763208000,0.1617,0.16309,0.16147,0.16288,5049279.3
DOGE-USD,1h,1763211600,0.16287,0.16374,0.16267,0.16342,5863570.3
DOGE-USD,1h,1763215200,0.16338,0.16378,0.16313,0.16365,4159242.9
DOGE-USD,1h,1763218800,0.16365,0.16399,0.16286,0.16302,4697450.4
DOGE-USD,1h,1763222400,0.16299,0.16328,0.16198,0.16313,3887770.0
DOGE-USD,1h,1763226000,0.16314,0.16467,0.16305,0.16431,6263339.3
DOGE-USD,1h,1763229600,0.16439,0.16439,0.16347,0.16374,4983642.6
DOGE-USD,1h,1763233200,0.16372,0.16394,0.16322,0.16361,1759862.3
DOGE-USD,1h,1763236800,0.16363,0.16386,0.16232,0.1625,3297781.0
DOGE-USD,1h,1763240400,0.16247,0.16373,0.16175,0.16213,7569198.7
DOGE-USD,1h,1763244000,0.16213,0.16354,0.16206,0.16352,3363071.2
DOGE-USD,1h,1763247600,0.16353,0.16385,0.16301,0.16306,2181911.3
DOGE-USD,1h,1763251200,0.16306,0.16322,0.16148,0.16199,4687360.3
DOGE-USD,1h,1763254800,0.16198,0.1621,0.15989,0.16165,9053659.6
DOGE-USD,1h,1763258400,0.16162,0.1637,0.16098,0.16359,7434947.6
DOGE-USD,1h,1763262000,0.1636,0.1643,0.16308,0.16376,4459294.8
DOGE-USD,1h,1763265600,0.16377,0.164,0.16261,0.16308,3201002.2
DOGE-USD,1h,1763269200,0.16308,0.16417,0.16307,0.16329,3495858.4
DOGE-USD,1h,1763272800,0.1633,0.16381,0.16293,0.16304,1809229.2
DOGE-USD,1h,1763276400,0.16306,0.16399,0.16286,0.16398,2115562.3
DOGE-USD,1h,1763280000,0.164,0.16433,0.16326,0.16378,1931545.5
DOGE-USD,1h,1763283600,0.16379,0.1655,0.16339,0.16533,5217674.7
DOGE-USD,1h,1763287200,0.16532,0.16541,0.16452,0.16461,2421945.1
DOGE-USD,1h,1763290800,0.16462,0.16484,0.16091,0.16134,6650206.1
DOGE-USD,1h,1763294400,0.16135,0.16222,0.16032,0.16105,5895102.7
DOGE-USD,1h,1763298000,0.16102,0.16172,0.16002,0.16069,3910896.6
DOGE-USD,1h,1763301600,0.1607,0.16206,0.16056,0.16152,4790592.0
DOGE-USD,1h,1763305200,0.16152,0.16156,0.15822,0.15848,9978034.0
DOGE-USD,1h,1763308800,0.15849,0.15948,0.15556,0.15622,14307951.8
DOGE-USD,1h,1763312400,0.15616,0.15689,0.15354,0.15538,22378238.4
DOGE-USD,1h,1763316000,0.15535,0.15785,0.15417,0.15479,14568249.5
DOGE-USD,1h,1763319600,0.15475,0.15715,0.15468,0.15578,7479089.0
DOGE-USD,1h,1763323200,0.15577,0.15766,0.1556,0.15638,6106053.7
DOGE-USD,1h,1763326800,0.15637,0.15646,0.15497,0.15619,9461291.1
DOGE-USD,1h,1763330400,0.15623,0.15847,0.15494,0.1579,8436918.9
DOGE-USD,1h,1763334000,0.15791,0.1595,0.15489,0.15845,11903024.8
DOGE-USD,1h,1763337600,0.15842,0.16061,0.15689,0.15984,8493740.6
DOGE-USD,1h,1763341200,0.15985,0.16017,0.15887,0.15899,7494225.9
